ID;RESP_ID;RESP_ID_RAW;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q011;Q013;Q015;Q016;Q017;Q019;Q021;Q022
2162;711;r00711;1;;;;1;2;0;0;;0;0;0;5;0;0;0;0
2163;711;r00711;1;;;;1;2;0;0;;0;0;0;5;0;0;1;0
2164;711;r00711;1;;;;1;2;0;0;;0;0;0;5;0;0;8;0
2165;712;r00712;1;;;;0;0;1;1;9;1;1;1;7;0;0;1;2
2166;713;r00713;0;5;1;;1;1;1;0;9;1;1;0;3;1;1;7;2
2167;713;r00713;0;5;1;;1;1;1;0;0;1;1;0;3;1;1;7;2
2168;714;r00714;0;5;0;1;1;2;0;2;;0;0;0;5;0;0;1;1
2169;715;r00715;0;0;1;;0;1;1;1;4;1;1;1;4;1;1;1;2
2170;715;r00715;0;0;1;;0;1;1;1;4;1;1;1;4;1;1;0;2
2171;715;r00715;0;0;1;;0;1;1;1;14;1;1;1;4;1;1;1;2
2172;715;r00715;0;0;1;;0;1;1;1;14;1;1;1;4;1;1;0;2
2173;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;3;0
2174;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;8;0
2175;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;1;0
2176;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;0;0
2177;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;6;0
2178;716;r00716;1;;;;1;0;1;1;16;1;1;0;6;1;1;2;0
2179;717;r00717;0;5;0;1;1;1;1;0;4;1;1;0;5;0;0;2;1
2180;717;r00717;0;5;0;1;1;1;1;0;9;1;1;0;5;0;0;2;1
2181;718;r00718;0;3;1;;1;1;1;1;4;1;1;1;2;1;1;7;2
2182;718;r00718;0;3;1;;1;1;1;1;9;1;1;1;2;1;1;7;2
2183;719;r00719;1;;;;1;2;2;0;;0;0;0;5;1;1;0;2
2184;720;r00720;0;3;1;;0;0;0;0;;0;0;1;1;1;1;0;1
2185;720;r00720;0;3;1;;0;0;0;0;;0;0;1;1;1;1;1;1
2186;721;r00721;0;2;1;;1;0;1;1;9;1;0;0;6;5;5;3;1
2187;721;r00721;0;2;1;;1;0;1;1;9;1;0;0;6;5;5;2;1
2188;721;r00721;0;2;1;;1;0;1;1;9;1;0;0;6;5;5;9;1
2189;721;r00721;0;2;1;;1;0;1;1;3;1;0;0;6;5;5;3;1
2190;721;r00721;0;2;1;;1;0;1;1;3;1;0;0;6;5;5;2;1
2191;721;r00721;0;2;1;;1;0;1;1;3;1;0;0;6;5;5;9;1
2192;721;r00721;0;2;1;;1;0;1;1;13;1;0;0;6;5;5;3;1
2193;721;r00721;0;2;1;;1;0;1;1;13;1;0;0;6;5;5;2;1
2194;721;r00721;0;2;1;;1;0;1;1;13;1;0;0;6;5;5;9;1
2195;721;r00721;0;2;1;;1;0;1;1;16;1;0;0;6;5;5;3;1
2196;721;r00721;0;2;1;;1;0;1;1;16;1;0;0;6;5;5;2;1
2197;721;r00721;0;2;1;;1;0;1;1;16;1;0;0;6;5;5;9;1
2198;721;r00721;0;2;1;;1;0;1;1;1;1;0;0;6;5;5;3;1
2199;721;r00721;0;2;1;;1;0;1;1;1;1;0;0;6;5;5;2;1
2200;721;r00721;0;2;1;;1;0;1;1;1;1;0;0;6;5;5;9;1
2201;722;r00722;0;2;1;;1;1;0;1;4;1;1;0;4;6;1;7;2
2202;722;r00722;0;2;1;;1;1;0;1;3;1;1;0;4;6;1;7;2
2203;723;r00723;1;;;;1;0;1;0;;0;0;0;2;0;0;8;2
2204;724;r00724;0;2;1;;1;1;0;0;;0;0;0;2;1;1;7;0
2205;725;r00725;0;5;0;1;1;1;1;1;4;1;1;0;4;1;1;6;0
2206;725;r00725;0;5;0;1;1;1;1;1;4;1;1;0;4;1;1;1;0
2207;725;r00725;0;5;0;1;1;1;1;1;4;1;1;0;4;1;1;9;0
2208;725;r00725;0;5;0;1;1;1;1;1;9;1;1;0;4;1;1;6;0
2209;725;r00725;0;5;0;1;1;1;1;1;9;1;1;0;4;1;1;1;0
2210;725;r00725;0;5;0;1;1;1;1;1;9;1;1;0;4;1;1;9;0
2211;726;r00726;0;1;0;0;1;1;2;1;3;1;0;1;1;1;1;7;0
2212;726;r00726;0;1;0;0;1;1;2;1;3;1;0;1;1;1;1;6;0
2213;726;r00726;0;1;0;0;1;1;2;1;3;1;0;1;1;1;1;0;0
2214;726;r00726;0;1;0;0;1;1;2;1;3;1;0;1;1;1;1;1;0
2215;726;r00726;0;1;0;0;1;1;2;1;3;1;0;1;1;1;1;9;0
2216;727;r00727;1;;;;1;1;0;0;;0;0;0;4;0;0;5;0
2217;728;r00728;1;;;;1;0;2;1;15;1;1;0;5;0;0;8;2
2218;728;r00728;1;;;;1;0;2;1;15;1;1;0;5;0;0;9;2
2219;728;r00728;1;;;;1;0;2;1;15;1;1;0;5;0;0;1;2
2220;728;r00728;1;;;;1;0;2;1;15;1;1;0;5;0;0;0;2
2221;729;r00729;0;5;0;1;1;1;1;1;9;1;1;0;3;1;1;7;1
2222;729;r00729;0;5;0;1;1;1;1;1;14;1;1;0;3;1;1;7;1
2223;729;r00729;0;5;0;1;1;1;1;1;8;1;1;0;3;1;1;7;1
2224;730;r00730;0;0;1;;1;2;0;2;;0;0;0;2;1;1;1;2
2225;731;r00731;0;5;0;1;1;1;1;1;4;1;1;0;2;0;0;0;1
2226;732;r00732;0;5;1;;0;1;1;1;4;1;1;0;2;1;1;0;1
2227;732;r00732;0;5;1;;0;1;1;1;3;1;1;0;2;1;1;0;1
2228;733;r00733;0;3;1;;1;0;2;2;4;1;0;0;3;1;1;2;2
2229;733;r00733;0;3;1;;1;0;2;2;3;1;0;0;3;1;1;2;2
2230;734;r00734;1;;;;1;1;1;1;9;1;1;1;3;1;1;0;0
2231;735;r00735;1;;;;1;1;1;1;9;1;1;1;6;1;1;8;1
2232;736;r00736;1;;;;1;2;1;2;4;1;1;0;0;1;1;4;0
2233;736;r00736;1;;;;1;2;1;2;4;1;1;0;0;1;1;5;0
2234;736;r00736;1;;;;1;2;1;2;4;1;1;0;0;1;1;9;0
2235;736;r00736;1;;;;1;2;1;2;4;1;1;0;0;1;1;1;0
2236;736;r00736;1;;;;1;2;1;2;4;1;1;0;0;1;1;6;0
2237;736;r00736;1;;;;1;2;1;2;3;1;1;0;0;1;1;4;0
2238;736;r00736;1;;;;1;2;1;2;3;1;1;0;0;1;1;5;0
2239;736;r00736;1;;;;1;2;1;2;3;1;1;0;0;1;1;9;0
2240;736;r00736;1;;;;1;2;1;2;3;1;1;0;0;1;1;1;0
2241;736;r00736;1;;;;1;2;1;2;3;1;1;0;0;1;1;6;0
2242;737;r00737;0;4;1;;1;2;2;2;;0;0;0;3;0;0;7;2
2243;737;r00737;0;4;1;;1;2;2;2;;0;0;0;3;0;0;9;2
2244;737;r00737;0;4;1;;1;2;2;2;;0;0;0;3;0;0;1;2
2245;738;r00738;0;5;0;1;1;2;2;0;;0;0;0;3;0;0;0;0
2246;739;r00739;1;;;;0;0;0;0;;0;0;0;3;1;1;3;0
2247;740;r00740;0;5;1;;1;0;0;0;;0;0;0;4;1;1;1;2
2248;741;r00741;0;1;1;;1;1;1;1;9;1;1;1;3;1;1;6;0
2249;742;r00742;0;2;1;;1;1;1;0;9;1;1;1;4;1;1;7;0
2250;742;r00742;0;2;1;;1;1;1;0;9;1;1;1;4;1;1;1;0
2251;743;r00743;1;;;;1;1;0;0;;0;1;1;2;1;1;1;2
2252;743;r00743;1;;;;1;1;0;0;;0;1;1;2;1;1;8;2
2253;744;r00744;0;3;1;;1;1;1;1;4;1;1;1;2;1;1;0;2
2254;744;r00744;0;3;1;;1;1;1;1;9;1;1;1;2;1;1;0;2
2255;745;r00745;0;5;1;;1;1;1;0;;0;1;0;9;1;1;0;0
2256;746;r00746;1;;;;1;0;2;1;4;1;1;0;5;4;4;9;1
2257;746;r00746;1;;;;1;0;2;1;4;1;1;0;5;4;4;1;1
2258;746;r00746;1;;;;1;0;2;1;4;1;1;0;5;4;4;0;1
2259;746;r00746;1;;;;1;0;2;1;4;1;1;0;5;4;4;10;1
2260;746;r00746;1;;;;1;0;2;1;4;1;1;0;5;4;4;2;1
2261;746;r00746;1;;;;1;0;2;1;9;1;1;0;5;4;4;9;1
2262;746;r00746;1;;;;1;0;2;1;9;1;1;0;5;4;4;1;1
2263;746;r00746;1;;;;1;0;2;1;9;1;1;0;5;4;4;0;1
2264;746;r00746;1;;;;1;0;2;1;9;1;1;0;5;4;4;10;1
2265;746;r00746;1;;;;1;0;2;1;9;1;1;0;5;4;4;2;1
2266;746;r00746;1;;;;1;0;2;1;8;1;1;0;5;4;4;9;1
2267;746;r00746;1;;;;1;0;2;1;8;1;1;0;5;4;4;1;1
2268;746;r00746;1;;;;1;0;2;1;8;1;1;0;5;4;4;0;1
2269;746;r00746;1;;;;1;0;2;1;8;1;1;0;5;4;4;10;1
2270;746;r00746;1;;;;1;0;2;1;8;1;1;0;5;4;4;2;1
2271;747;r00747;1;;;;1;2;2;2;;0;0;0;3;0;0;1;2
2272;747;r00747;1;;;;1;2;2;2;;0;0;0;3;0;0;0;2
2273;747;r00747;1;;;;1;2;2;2;;0;0;0;3;0;0;4;2
2274;748;r00748;1;;;;0;1;1;2;14;1;1;0;3;0;0;0;2
2275;748;r00748;1;;;;0;1;1;2;14;1;1;0;3;0;0;8;2
2276;748;r00748;1;;;;0;1;1;2;13;1;1;0;3;0;0;0;2
2277;748;r00748;1;;;;0;1;1;2;13;1;1;0;3;0;0;8;2
2278;749;r00749;1;;;;1;2;2;0;;0;0;0;5;1;1;8;2
2279;750;r00750;0;5;0;1;1;1;1;1;4;1;1;2;2;0;0;6;1
2280;750;r00750;0;5;0;1;1;1;1;1;9;1;1;2;2;0;0;6;1
2281;750;r00750;0;5;0;1;1;1;1;1;16;1;1;2;2;0;0;6;1
2282;751;r00751;1;;;;1;0;2;2;;0;1;0;4;0;0;5;0
2283;752;r00752;1;;;;1;1;1;2;;0;1;1;7;1;1;8;0
2284;753;r00753;1;;;;1;1;2;1;4;1;1;1;3;1;1;2;0
2285;753;r00753;1;;;;1;1;2;1;4;1;1;1;3;1;1;5;0
2286;753;r00753;1;;;;1;1;2;1;4;1;1;1;3;1;1;0;0
2287;753;r00753;1;;;;1;1;2;1;4;1;1;1;3;1;1;6;0
2288;753;r00753;1;;;;1;1;2;1;9;1;1;1;3;1;1;2;0
2289;753;r00753;1;;;;1;1;2;1;9;1;1;1;3;1;1;5;0
2290;753;r00753;1;;;;1;1;2;1;9;1;1;1;3;1;1;0;0
2291;753;r00753;1;;;;1;1;2;1;9;1;1;1;3;1;1;6;0
2292;753;r00753;1;;;;1;1;2;1;3;1;1;1;3;1;1;2;0
2293;753;r00753;1;;;;1;1;2;1;3;1;1;1;3;1;1;5;0
2294;753;r00753;1;;;;1;1;2;1;3;1;1;1;3;1;1;0;0
2295;753;r00753;1;;;;1;1;2;1;3;1;1;1;3;1;1;6;0
2296;754;r00754;0;1;1;;1;0;0;0;;0;0;0;0;6;6;1;2
2297;754;r00754;0;1;1;;1;0;0;0;;0;0;0;0;6;6;0;2
2298;754;r00754;0;1;1;;1;0;0;0;;0;0;0;0;6;6;6;2
2299;754;r00754;0;1;1;;1;0;0;0;;0;0;0;0;6;6;2;2
2300;755;r00755;0;5;1;;1;1;2;2;;0;0;0;4;1;1;7;2
2301;756;r00756;0;5;0;1;0;1;2;0;17;1;1;1;6;1;1;2;0
2302;756;r00756;0;5;0;1;0;1;2;0;9;1;1;1;6;1;1;2;0
2303;757;r00757;0;1;1;;1;2;0;0;;0;0;1;2;4;4;1;0
2304;758;r00758;0;5;0;1;1;1;1;1;9;1;1;0;4;1;1;9;1
2305;758;r00758;0;5;0;1;1;1;1;1;14;1;1;0;4;1;1;9;1
2306;759;r00759;0;5;0;1;1;0;1;1;4;1;1;0;3;0;0;6;1
2307;759;r00759;0;5;0;1;1;0;1;1;9;1;1;0;3;0;0;6;1
2308;760;r00760;0;2;1;;1;2;2;2;;0;0;0;3;1;1;2;0
2309;760;r00760;0;2;1;;1;2;2;2;;0;0;0;3;1;1;1;0
2310;760;r00760;0;2;1;;1;2;2;2;;0;0;0;3;1;1;0;0
2311;760;r00760;0;2;1;;1;2;2;2;;0;0;0;3;1;1;4;0
2312;761;r00761;0;2;1;;1;2;1;1;4;1;1;1;5;1;1;9;0
2313;761;r00761;0;2;1;;1;2;1;1;9;1;1;1;5;1;1;9;0
2314;761;r00761;0;2;1;;1;2;1;1;3;1;1;1;5;1;1;9;0
2315;762;r00762;0;1;1;;1;0;0;0;;0;0;0;3;1;1;8;0
2316;763;r00763;0;3;1;;1;2;1;0;4;1;1;1;3;1;1;6;0
2317;763;r00763;0;3;1;;1;2;1;0;4;1;1;1;3;1;1;0;0
2318;763;r00763;0;3;1;;1;2;1;0;9;1;1;1;3;1;1;6;0
2319;763;r00763;0;3;1;;1;2;1;0;9;1;1;1;3;1;1;0;0
2320;764;r00764;1;;;;1;1;1;1;4;1;1;0;5;0;0;1;2
2321;764;r00764;1;;;;1;1;1;1;4;1;1;0;5;0;0;0;2
2322;764;r00764;1;;;;1;1;1;1;4;1;1;0;5;0;0;5;2
2323;764;r00764;1;;;;1;1;1;1;14;1;1;0;5;0;0;1;2
2324;764;r00764;1;;;;1;1;1;1;14;1;1;0;5;0;0;0;2
2325;764;r00764;1;;;;1;1;1;1;14;1;1;0;5;0;0;5;2
2326;764;r00764;1;;;;1;1;1;1;16;1;1;0;5;0;0;1;2
2327;764;r00764;1;;;;1;1;1;1;16;1;1;0;5;0;0;0;2
2328;764;r00764;1;;;;1;1;1;1;16;1;1;0;5;0;0;5;2
2329;765;r00765;0;3;1;;1;2;2;2;;0;1;0;4;1;1;2;0
2330;765;r00765;0;3;1;;1;2;2;2;;0;1;0;4;1;1;5;0
2331;765;r00765;0;3;1;;1;2;2;2;;0;1;0;4;1;1;1;0
2332;765;r00765;0;3;1;;1;2;2;2;;0;1;0;4;1;1;0;0
2333;766;r00766;1;;;;1;2;0;0;;0;0;0;3;1;1;5;2
2334;766;r00766;1;;;;1;2;0;0;;0;0;0;3;1;1;0;2
2335;766;r00766;1;;;;1;2;0;0;;0;0;0;3;1;1;1;2
2336;766;r00766;1;;;;1;2;0;0;;0;0;0;3;1;1;8;2
2337;767;r00767;0;5;1;;1;0;0;0;;0;0;0;5;4;4;2;0
2338;768;r00768;1;;;;1;0;0;0;;0;1;0;3;1;1;9;0
2339;769;r00769;1;;;;1;1;1;1;4;1;1;1;6;1;1;8;0
2340;769;r00769;1;;;;1;1;1;1;4;1;1;1;6;1;1;9;0
2341;769;r00769;1;;;;1;1;1;1;9;1;1;1;6;1;1;8;0
2342;769;r00769;1;;;;1;1;1;1;9;1;1;1;6;1;1;9;0
2343;770;r00770;0;2;1;;1;1;2;0;;0;1;0;2;1;1;0;0
2344;771;r00771;0;1;1;;0;1;1;0;9;1;1;0;1;1;1;0;2
2345;772;r00772;0;3;1;;0;1;0;0;;0;0;0;3;1;1;7;1
2346;773;r00773;0;4;1;;1;0;1;1;4;1;1;2;3;0;0;4;1
2347;773;r00773;0;4;1;;1;0;1;1;4;1;1;2;3;0;0;0;1
2348;773;r00773;0;4;1;;1;0;1;1;4;1;1;2;3;0;0;1;1
2349;773;r00773;0;4;1;;1;0;1;1;9;1;1;2;3;0;0;4;1
2350;773;r00773;0;4;1;;1;0;1;1;9;1;1;2;3;0;0;0;1
2351;773;r00773;0;4;1;;1;0;1;1;9;1;1;2;3;0;0;1;1
2352;773;r00773;0;4;1;;1;0;1;1;16;1;1;2;3;0;0;4;1
2353;773;r00773;0;4;1;;1;0;1;1;16;1;1;2;3;0;0;0;1
2354;773;r00773;0;4;1;;1;0;1;1;16;1;1;2;3;0;0;1;1
2355;774;r00774;1;;;;1;1;2;2;;0;1;1;8;1;1;8;2
2356;774;r00774;1;;;;1;1;2;2;;0;1;1;8;1;1;1;2
2357;774;r00774;1;;;;1;1;2;2;;0;1;1;8;1;1;0;2
2358;775;r00775;1;;;;1;1;1;1;13;0;0;0;3;1;1;8;0
2359;775;r00775;1;;;;1;1;1;1;9;0;0;0;3;1;1;8;0
2360;775;r00775;1;;;;1;1;1;1;4;0;0;0;3;1;1;8;0
2361;776;r00776;0;3;1;;1;1;1;1;9;1;1;0;3;1;1;5;0
2362;777;r00777;0;5;1;;1;1;1;1;9;1;1;0;4;1;1;3;0
2363;777;r00777;0;5;1;;1;1;1;1;14;1;1;0;4;1;1;3;0
2364;777;r00777;0;5;1;;1;1;1;1;1;1;1;0;4;1;1;3;0
2365;778;r00778;0;3;1;;1;1;0;1;9;0;0;0;2;1;1;6;2
2366;779;r00779;0;5;0;1;1;1;1;2;9;1;1;1;5;1;1;6;1
2367;780;r00780;0;0;1;;1;2;1;1;4;1;1;1;1;1;1;1;0
2368;780;r00780;0;0;1;;1;2;1;1;4;1;1;1;1;1;1;9;0
2369;780;r00780;0;0;1;;1;2;1;1;9;1;1;1;1;1;1;1;0
2370;780;r00780;0;0;1;;1;2;1;1;9;1;1;1;1;1;1;9;0
2371;781;r00781;0;5;0;1;0;0;0;0;;0;0;0;6;1;1;6;1
2372;782;r00782;0;3;1;;1;1;1;1;4;1;1;1;3;1;1;1;2
2373;782;r00782;0;3;1;;1;1;1;1;9;1;1;1;3;1;1;1;2
2374;783;r00783;0;4;0;0;1;1;1;2;14;1;1;1;3;1;1;7;1
2375;784;r00784;1;;;;0;0;1;2;9;1;1;0;5;4;7;5;0
2376;784;r00784;1;;;;0;0;1;2;9;1;1;0;5;4;7;6;0
2377;784;r00784;1;;;;0;0;1;2;9;1;1;0;5;4;7;0;0
2378;784;r00784;1;;;;0;0;1;2;9;1;1;0;5;4;7;8;0
2379;784;r00784;1;;;;0;0;1;2;4;1;1;0;5;4;7;5;0
2380;784;r00784;1;;;;0;0;1;2;4;1;1;0;5;4;7;6;0
2381;784;r00784;1;;;;0;0;1;2;4;1;1;0;5;4;7;0;0
2382;784;r00784;1;;;;0;0;1;2;4;1;1;0;5;4;7;8;0
2383;785;r00785;0;1;1;;1;2;1;1;24;0;1;0;2;1;1;0;0
2384;786;r00786;1;;;;1;0;0;0;;0;0;1;3;1;1;5;2
2385;786;r00786;1;;;;1;0;0;0;;0;0;1;3;1;1;0;2
2386;787;r00787;0;5;1;;0;0;0;0;;0;0;0;2;1;1;0;0
2387;788;r00788;1;;;;1;0;1;0;;0;0;0;5;1;1;8;0
2388;788;r00788;1;;;;1;0;1;0;;0;0;0;5;1;1;1;0
2389;788;r00788;1;;;;1;0;1;0;;0;0;0;5;1;1;0;0
2390;788;r00788;1;;;;1;0;1;0;;0;0;0;5;1;1;5;0
2391;788;r00788;1;;;;1;0;1;0;;0;0;0;5;1;1;2;0
2392;789;r00789;1;;;;1;1;2;2;;0;0;0;5;0;0;8;2
2393;790;r00790;0;5;1;;1;0;0;0;;0;0;0;2;1;1;0;0
2394;791;r00791;0;1;1;;1;1;2;2;9;1;1;1;2;1;1;1;0
2395;791;r00791;0;1;1;;1;1;2;2;9;1;1;1;2;1;1;9;0
2396;792;r00792;0;3;1;;1;1;1;1;4;1;1;0;3;1;1;2;2
2397;792;r00792;0;3;1;;1;1;1;1;9;1;1;0;3;1;1;2;2
2398;793;r00793;0;3;1;;1;2;2;2;;0;0;0;2;1;1;0;0
2399;794;r00794;0;2;1;;1;0;2;2;;0;0;0;3;1;1;0;0
2400;795;r00795;0;5;1;;1;1;1;1;9;1;1;1;5;1;1;3;2
2401;795;r00795;0;5;1;;1;1;1;1;3;1;1;1;5;1;1;3;2
2402;796;r00796;0;3;1;;1;0;0;2;;0;0;0;2;4;4;4;2
2403;796;r00796;0;3;1;;1;0;0;2;;0;0;0;2;4;4;1;2
2404;796;r00796;0;3;1;;1;0;0;2;;0;0;0;2;4;4;0;2
2405;796;r00796;0;3;1;;1;0;0;2;;0;0;0;2;4;4;5;2
2406;797;r00797;1;;;;0;2;2;2;;0;0;2;5;0;1;5;2
2407;797;r00797;1;;;;0;2;2;2;;0;0;2;5;0;1;0;2
2408;797;r00797;1;;;;0;2;2;2;;0;0;2;5;0;1;1;2
2409;798;r00798;0;3;1;;1;1;1;1;4;1;1;0;4;1;1;4;2
2410;798;r00798;0;3;1;;1;1;1;1;9;1;1;0;4;1;1;4;2
2411;798;r00798;0;3;1;;1;1;1;1;1;1;1;0;4;1;1;4;2
2412;799;r00799;0;1;0;1;1;0;1;2;4;1;1;0;2;1;1;5;0
2413;799;r00799;0;1;0;1;1;0;1;2;4;1;1;0;2;1;1;6;0
2414;799;r00799;0;1;0;1;1;0;1;2;4;1;1;0;2;1;1;8;0
2415;800;r00800;1;;;;1;1;1;1;9;1;1;1;7;1;1;8;0
2416;801;r00801;0;2;1;;1;0;0;0;;0;0;1;6;1;1;3;1
2417;802;r00802;1;;;;1;2;2;2;;0;0;0;4;4;4;8;2
2418;803;r00803;0;1;1;;1;0;0;0;;0;0;0;2;4;4;9;0
2419;803;r00803;0;1;1;;1;0;0;0;;0;0;0;2;4;4;6;0
2420;803;r00803;0;1;1;;1;0;0;0;;0;0;0;2;4;4;2;0
2421;804;r00804;0;3;1;;1;1;1;2;4;1;1;0;4;1;1;1;2
2422;804;r00804;0;3;1;;1;1;1;2;4;1;1;0;4;1;1;9;2
2423;804;r00804;0;3;1;;1;1;1;2;9;1;1;0;4;1;1;1;2
2424;804;r00804;0;3;1;;1;1;1;2;9;1;1;0;4;1;1;9;2
2425;804;r00804;0;3;1;;1;1;1;2;16;1;1;0;4;1;1;1;2
2426;804;r00804;0;3;1;;1;1;1;2;16;1;1;0;4;1;1;9;2
2427;805;r00805;0;5;1;;1;2;1;0;;0;1;0;3;1;1;0;0
2428;806;r00806;0;1;1;;0;0;0;1;9;0;1;0;1;4;4;1;1
2429;806;r00806;0;1;1;;0;0;0;1;4;0;1;0;1;4;4;1;1
2430;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;7;0
2431;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;2;0
2432;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;4;0
2433;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;5;0
2434;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;6;0
2435;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;0;0
2436;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;1;0
2437;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;9;0
2438;807;r00807;0;2;0;1;1;1;1;0;9;1;1;0;1;1;1;8;0
2439;808;r00808;1;;;;0;0;0;0;;0;0;0;0;1;1;7;0
2440;809;r00809;0;3;1;;1;1;1;1;4;1;1;0;4;1;1;0;2
2441;809;r00809;0;3;1;;1;1;1;1;3;1;1;0;4;1;1;0;2
2442;809;r00809;0;3;1;;1;1;1;1;14;1;1;0;4;1;1;0;2
2443;809;r00809;0;3;1;;1;1;1;1;1;1;1;0;4;1;1;0;2
2444;810;r00810;0;3;0;1;1;1;1;2;9;1;1;1;2;1;1;1;0
2445;811;r00811;1;;;;0;2;0;2;;0;0;0;2;0;0;6;2
2446;812;r00812;0;0;1;;0;0;0;0;;0;0;0;1;6;6;0;1
2447;812;r00812;0;0;1;;0;0;0;0;;0;0;0;1;6;6;1;1
2448;813;r00813;0;5;1;;1;0;0;0;;0;0;0;4;0;0;0;0
2449;813;r00813;0;5;1;;1;0;0;0;;0;0;0;4;0;0;5;0
2450;813;r00813;0;5;1;;1;0;0;0;;0;0;0;4;0;0;2;0
2451;814;r00814;0;3;0;1;1;1;0;2;;0;1;0;1;0;0;6;1
2452;814;r00814;0;3;0;1;1;1;0;2;;0;1;0;1;0;0;9;1
2453;815;r00815;0;1;1;;0;0;0;0;;0;0;0;1;0;0;0;1
2454;816;r00816;1;;;;1;1;1;1;4;1;1;1;4;0;0;8;2
2455;816;r00816;1;;;;1;1;1;1;4;1;1;1;4;0;0;7;2
2456;816;r00816;1;;;;1;1;1;1;14;1;1;1;4;0;0;8;2
2457;816;r00816;1;;;;1;1;1;1;14;1;1;1;4;0;0;7;2
2458;817;r00817;0;1;1;;0;0;0;0;;0;0;0;2;1;1;7;0
2459;817;r00817;0;1;1;;0;0;0;0;;0;0;0;2;1;1;2;0
2460;817;r00817;0;1;1;;0;0;0;0;;0;0;0;2;1;1;0;0
2461;817;r00817;0;1;1;;0;0;0;0;;0;0;0;2;1;1;1;0
2462;818;r00818;0;5;0;1;1;0;0;0;;0;0;0;5;0;0;6;1
2463;819;r00819;0;1;1;;1;1;2;2;;0;0;0;2;4;4;3;2
2464;819;r00819;0;1;1;;1;1;2;2;;0;0;0;2;4;4;2;2
2465;819;r00819;0;1;1;;1;1;2;2;;0;0;0;2;4;4;1;2
2466;819;r00819;0;1;1;;1;1;2;2;;0;0;0;2;4;4;0;2
2467;820;r00820;1;;;;1;0;2;1;3;1;1;0;3;7;0;9;2
2468;820;r00820;1;;;;1;0;2;1;3;1;1;0;3;7;0;1;2
2469;820;r00820;1;;;;1;0;2;1;3;1;1;0;3;7;0;0;2
2470;820;r00820;1;;;;1;0;2;1;3;1;1;0;3;7;0;3;2
2471;820;r00820;1;;;;1;0;2;1;3;1;1;0;3;7;0;7;2
2472;821;r00821;0;2;0;1;0;2;2;2;;0;0;0;4;0;0;9;0
2473;821;r00821;0;2;0;1;0;2;2;2;;0;0;0;4;0;0;1;0
2474;821;r00821;0;2;0;1;0;2;2;2;;0;0;0;4;0;0;0;0
2475;821;r00821;0;2;0;1;0;2;2;2;;0;0;0;4;0;0;2;0
2476;821;r00821;0;2;0;1;0;2;2;2;;0;0;0;4;0;0;3;0
2477;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;2;1
2478;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;5;1
2479;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;6;1
2480;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;1;1
2481;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;9;1
2482;822;r00822;0;2;0;1;1;1;1;1;4;0;1;1;3;0;0;8;1
2483;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;2;1
2484;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;5;1
2485;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;6;1
2486;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;1;1
2487;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;9;1
2488;822;r00822;0;2;0;1;1;1;1;1;9;0;1;1;3;0;0;8;1
2489;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;2;1
2490;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;5;1
2491;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;6;1
2492;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;1;1
2493;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;9;1
2494;822;r00822;0;2;0;1;1;1;1;1;3;0;1;1;3;0;0;8;1
2495;823;r00823;1;;;;0;0;0;2;;0;1;0;3;6;6;8;0
2496;824;r00824;0;1;1;;1;2;0;0;;0;0;0;1;0;0;1;1
2497;824;r00824;0;1;1;;1;2;0;0;;0;0;0;1;0;0;0;1
2498;824;r00824;0;1;1;;1;2;0;0;;0;0;0;1;0;0;5;1
2499;824;r00824;0;1;1;;1;2;0;0;;0;0;0;1;0;0;4;1
